Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2026-04-10,Seated Cable Row,Back,85.0,lbs,10,,,,"Forearms are feeling it but that's fine, i can change my grip"
2026-04-10,Seated Cable Row,Back,85.0,lbs,10,,,,""
2026-04-10,Seated Cable Row,Back,85.0,lbs,10,,,,""
2026-04-10,Assisted Pull Up,Back,60.0,lbs,10,,,,""
2026-04-10,Assisted Pull Up,Back,60.0,lbs,8,,,,""
2026-04-10,Assisted Pull Up,Back,60.0,lbs,6,,,,""
2026-04-10,Dumbbell Curl,Biceps,25.0,lbs,8,,,,"Really challenging to get to the 8th rep"
2026-04-10,Dumbbell Curl,Biceps,25.0,lbs,5,,,,""
2026-04-10,Dumbbell Curl,Biceps,25.0,lbs,4,,,,""
2026-04-10,EZ-Bar Reverse Curl,Arms,25.0,lbs,8,,,,""
2026-04-10,EZ-Bar Reverse Curl,Arms,25.0,lbs,8,,,,""
2026-04-10,EZ-Bar Reverse Curl,Arms,25.0,lbs,8,,,,""
2026-04-10,General Running,Cardio,,,,0.13,mi,0:00:50,""
2026-04-10,General Running,Cardio,,,,0.13,mi,0:01:06,""
2026-04-10,General Running,Cardio,,,,0.13,mi,0:01:05,""
2026-04-10,General Running,Cardio,,,,0.13,mi,0:00:55,""
2026-04-10,General Running,Cardio,,,,0.13,mi,0:00:49,""
2026-04-13,Barbell Squat,Legs,45.0,lbs,8,,,,""
2026-04-13,Barbell Squat,Legs,107.5,lbs,8,,,,""
2026-04-13,Barbell Squat,Legs,107.5,lbs,8,,,,""
2026-04-13,Barbell Squat,Legs,107.5,lbs,8,,,,""
2026-04-13,Seated Leg Curl Machine,Legs,72.5,lbs,10,,,,"So badly wanted to continue at 77.5 against the recommendation of my model but I thought about it and recognized I shouldn't get greedy and listen for now"
2026-04-13,Seated Leg Curl Machine,Legs,72.5,lbs,10,,,,"Holy heck, the burn is real!!"
2026-04-13,Seated Leg Curl Machine,Legs,72.5,lbs,10,,,,"Really hard last sets, it felt like my muscle straight up burned. It is also really hot today and I'm wearing jeans and a like thick cozy shirt"
2026-04-13,Leg Extension Machine,Legs,67.5,lbs,10,,,,""
2026-04-13,Leg Extension Machine,Legs,67.5,lbs,10,,,,""
2026-04-13,Leg Extension Machine,Legs,67.5,lbs,10,,,,""
2026-04-13,Back Extension,Back,112.5,lbs,10,,,,""
2026-04-13,Back Extension,Back,112.5,lbs,10,,,,""
2026-04-13,Back Extension,Back,112.5,lbs,10,,,,""
2026-04-13,Hanging Leg Raise,Abs,0.0,lbs,12,,,,"This day is me attempting to balance out 12 reps on each set. If given the opportunity to do more on the last set, I will do more than 12 reps"
2026-04-13,Hanging Leg Raise,Abs,0.0,lbs,12,,,,""
2026-04-13,Hanging Leg Raise,Abs,0.0,lbs,12,,,,""
2026-04-15,Flat Barbell Bench Press,Chest,45.0,lbs,8,,,,""
2026-04-15,Flat Barbell Bench Press,Chest,100.0,lbs,10,,,,""
2026-04-15,Flat Barbell Bench Press,Chest,100.0,lbs,9,,,,""
2026-04-15,Flat Barbell Bench Press,Chest,100.0,lbs,7,,,,""
2026-04-15,Overhead Press,Shoulders,17.5,lbs,10,,,,"Noticing mobility again. Going to stretch this out after the exercise to ensure mobility isn't lost and that sets are of good quality"
2026-04-15,Overhead Press,Shoulders,17.5,lbs,6,,,,""
2026-04-15,Overhead Press,Shoulders,17.5,lbs,5,,,,""
2026-04-15,Incline Dumbbell Bench Press,Chest,22.5,lbs,8,,,,"Had to graduate early against the models 3 sets of 10 at 20lbs due to lack of weights. I didn't want to weight because I have a hugr amount of work to do today"
2026-04-15,Incline Dumbbell Bench Press,Chest,22.5,lbs,8,,,,"Last rep was really hard"
2026-04-15,Incline Dumbbell Bench Press,Chest,22.5,lbs,8,,,,"Barely got the last rep, left arm almost failed"
2026-04-15,Lateral Dumbbell Raise,Shoulders,10.0,lbs,10,,,,"Raising pinky to sky definitely makes proper form easier"
2026-04-15,Lateral Dumbbell Raise,Shoulders,10.0,lbs,8,,,,""
2026-04-15,Lateral Dumbbell Raise,Shoulders,10.0,lbs,6,,,,""
2026-04-15,Cable Overhead Triceps Extension,Triceps,25.0,lbs,8,,,,""
2026-04-15,Cable Overhead Triceps Extension,Triceps,25.0,lbs,6,,,,""
2026-04-15,Cable Overhead Triceps Extension,Triceps,25.0,lbs,4,,,,""
2026-04-15,Cable Overhead Triceps Extension,Triceps,20.0,lbs,2,,,,""
2026-04-15,Cable Overhead Triceps Extension,Triceps,15.0,lbs,3,,,,""
2026-04-15,Shoulder Stretch,Stretch,,,,,,0:02:00,""
2026-04-15,General Running,Cardio,,,,0.13,mi,0:00:57,""
2026-04-15,General Running,Cardio,,,,0.13,mi,0:00:55,""
2026-04-15,General Running,Cardio,,,,0.13,mi,0:00:59,""
2026-04-15,General Running,Cardio,,,,0.13,mi,0:00:54,""
2026-04-15,General Running,Cardio,,,,0.13,mi,0:00:55,""
2026-04-17,Dead Hang,Arms,,,,,,0:00:47,""
2026-04-17,Dead Hang,Arms,,,,,,0:00:46,""
2026-04-17,Dead Hang,Arms,,,,,,0:00:36,""
2026-04-17,Lat Pulldown,Back,85.0,lbs,8,,,,"Couldn't increment to 82.5 as this machine only goes up by increments of 5"
2026-04-17,Lat Pulldown,Back,85.0,lbs,8,,,,""
2026-04-17,Lat Pulldown,Back,85.0,lbs,8,,,,""
2026-04-17,Seated Cable Row,Back,90.0,lbs,10,,,,"Couldn't go to 87.5 since this machine only goes up by increments of 5"
2026-04-17,Seated Cable Row,Back,90.0,lbs,10,,,,""
2026-04-17,Seated Cable Row,Back,90.0,lbs,10,,,,""
2026-04-17,Assisted Pull Up,Back,60.0,lbs,10,,,,""
2026-04-17,Assisted Pull Up,Back,60.0,lbs,10,,,,""
2026-04-17,Assisted Pull Up,Back,60.0,lbs,10,,,,""
2026-04-17,EZ-Bar Reverse Curl,Arms,25.0,lbs,10,,,,"Holy burn, it started burning my forearms at rep 8 onwards, primarily left arm"
2026-04-17,EZ-Bar Reverse Curl,Arms,25.0,lbs,8,,,,""
2026-04-17,EZ-Bar Reverse Curl,Arms,25.0,lbs,7,,,,""
2026-04-17,General Running,Cardio,,,,0.13,mi,0:00:49,""
2026-04-17,General Running,Cardio,,,,0.13,mi,0:00:55,""
2026-04-17,General Running,Cardio,,,,0.13,mi,0:00:55,""
2026-04-17,General Running,Cardio,,,,0.13,mi,0:00:53,""
2026-04-17,General Running,Cardio,,,,0.13,mi,0:00:53,"Sprinted a bit on this one"
2026-04-20,Dead Hang,Arms,,,,,,0:00:55,"Mistakenly thought tosay was pull day for a moment"
2026-04-20,Barbell Squat,Legs,45.0,lbs,8,,,,""
2026-04-20,Barbell Squat,Legs,107.5,lbs,10,,,,""
2026-04-20,Barbell Squat,Legs,107.5,lbs,10,,,,""
2026-04-20,Barbell Squat,Legs,107.5,lbs,10,,,,""
2026-04-20,Seated Leg Curl Machine,Legs,75.0,lbs,9,,,,""
2026-04-20,Seated Leg Curl Machine,Legs,75.0,lbs,8,,,,""
2026-04-20,Seated Leg Curl Machine,Legs,75.0,lbs,8,,,,"Super challenging sincd i did a 9th rep on my first set against the model recommendations"
2026-04-20,Leg Extension Machine,Legs,72.5,lbs,8,,,,""
2026-04-20,Leg Extension Machine,Legs,72.5,lbs,8,,,,""
2026-04-20,Leg Extension Machine,Legs,72.5,lbs,8,,,,""
2026-04-20,Back Extension,Back,115.0,lbs,8,,,,""
2026-04-20,Back Extension,Back,115.0,lbs,8,,,,""
2026-04-20,Back Extension,Back,115.0,lbs,8,,,,""
2026-04-20,Hanging Leg Raise,Abs,0.0,lbs,15,,,,""
2026-04-20,Hanging Leg Raise,Abs,0.0,lbs,12,,,,""
2026-04-20,Hanging Leg Raise,Abs,0.0,lbs,12,,,,""
2026-04-20,General Running,Cardio,,,,0.13,mi,0:00:46,""
2026-04-20,General Running,Cardio,,,,0.13,mi,0:00:52,""
2026-04-20,General Running,Cardio,,,,0.13,mi,0:00:58,""
2026-04-20,General Running,Cardio,,,,0.13,mi,0:00:55,""
2026-04-20,General Running,Cardio,,,,0.13,mi,0:00:54,"Sprinted on this one"
2026-04-23,Flat Barbell Bench Press,Chest,45.0,lbs,8,,,,""
2026-04-23,Flat Barbell Bench Press,Chest,100.0,lbs,10,,,,""
2026-04-23,Flat Barbell Bench Press,Chest,100.0,lbs,8,,,,""
2026-04-23,Flat Barbell Bench Press,Chest,100.0,lbs,6,,,,""
2026-04-23,Overhead Press,Shoulders,17.5,lbs,6,,,,"Feeling my scapula a little bit, may be of interested to introduce face pulls again"
2026-04-23,Overhead Press,Shoulders,17.5,lbs,5,,,,"Definitely weaker muscles"
2026-04-23,Overhead Press,Shoulders,17.5,lbs,4,,,,""
2026-04-23,Incline Dumbbell Bench Press,Chest,22.5,lbs,10,,,,""
2026-04-23,Incline Dumbbell Bench Press,Chest,22.5,lbs,8,,,,"Hardest friggin thing in my life"
2026-04-23,Incline Dumbbell Bench Press,Chest,22.5,lbs,8,,,,"Last rep was incredibly hard"
2026-04-23,Lateral Dumbbell Raise,Shoulders,10.0,lbs,5,,,,"Definitely was too close in time to previous exercise to be ready"
2026-04-23,Lateral Dumbbell Raise,Shoulders,10.0,lbs,10,,,,""
2026-04-23,Lateral Dumbbell Raise,Shoulders,10.0,lbs,9,,,,""
2026-04-23,Lateral Dumbbell Raise,Shoulders,10.0,lbs,9,,,,""
2026-04-23,Cable Overhead Triceps Extension,Triceps,22.5,lbs,10,,,,""
2026-04-23,Cable Overhead Triceps Extension,Triceps,22.5,lbs,6,,,,"Widening out more makes it significantly harder"
2026-04-23,Cable Overhead Triceps Extension,Triceps,22.5,lbs,5,,,,""
2026-04-23,Cable Overhead Triceps Extension,Triceps,17.5,lbs,2,,,,""
2026-04-23,Cable Overhead Triceps Extension,Triceps,12.5,lbs,2,,,,""
2026-04-23,General Running,Cardio,,,,0.13,mi,0:00:53,""
2026-04-23,General Running,Cardio,,,,0.13,mi,0:01:13,""
2026-04-23,General Running,Cardio,,,,0.13,mi,0:00:59,""
2026-04-23,General Running,Cardio,,,,0.13,mi,0:00:53,""
2026-04-23,General Running,Cardio,,,,0.13,mi,0:00:49,""
2026-04-27,Dead Hang,Arms,,,,,,0:00:42,""
2026-04-27,Dead Hang,Arms,,,,,,0:00:51,""
2026-04-27,Dead Hang,Arms,,,,,,0:00:40,""
2026-04-27,Lat Pulldown,Back,85.0,lbs,10,,,,""
2026-04-27,Lat Pulldown,Back,85.0,lbs,10,,,,""
2026-04-27,Lat Pulldown,Back,85.0,lbs,10,,,,""
2026-04-27,Seated Cable Row,Back,95.0,lbs,8,,,,"Forearms fatigued so it's harder to grip"
2026-04-27,Seated Cable Row,Back,95.0,lbs,8,,,,""
2026-04-27,Seated Cable Row,Back,95.0,lbs,8,,,,""
2026-04-27,Assisted Pull Up,Back,55.0,lbs,8,,,,""
2026-04-27,Assisted Pull Up,Back,55.0,lbs,8,,,,""
2026-04-27,Assisted Pull Up,Back,55.0,lbs,8,,,,""
2026-04-27,Dumbbell Curl,Biceps,25.0,lbs,8,,,,""
2026-04-27,Dumbbell Curl,Biceps,25.0,lbs,5,,,,""
2026-04-27,Dumbbell Curl,Biceps,25.0,lbs,3,,,,"Definitely noticing minimal change in weight, reps, sets, all of it for this exercise."
2026-04-27,EZ-Bar Reverse Curl,Arms,25.0,lbs,10,,,,""
2026-04-27,EZ-Bar Reverse Curl,Arms,25.0,lbs,8,,,,""
2026-04-27,EZ-Bar Reverse Curl,Arms,25.0,lbs,8,,,,""
2026-04-27,General Running,Cardio,,,,0.13,mi,0:00:46,""
2026-04-27,General Running,Cardio,,,,0.13,mi,0:01:10,""
2026-04-27,General Running,Cardio,,,,0.13,mi,0:01:02,""
2026-04-27,General Running,Cardio,,,,0.13,mi,0:00:54,""
2026-04-27,General Running,Cardio,,,,0.13,mi,0:00:52,""
2026-04-28,Barbell Squat,Legs,45.0,lbs,8,,,,""
2026-04-28,Barbell Squat,Legs,110.0,lbs,8,,,,""
2026-04-28,Barbell Squat,Legs,110.0,lbs,8,,,,""
2026-04-28,Barbell Squat,Legs,110.0,lbs,10,,,,""
2026-04-28,Seated Leg Curl Machine,Legs,75.0,lbs,10,,,,""
2026-04-28,Seated Leg Curl Machine,Legs,75.0,lbs,10,,,,""
2026-04-28,Seated Leg Curl Machine,Legs,75.0,lbs,8,,,,""
2026-04-28,Leg Extension Machine,Legs,77.5,lbs,8,,,,""
2026-04-28,Leg Extension Machine,Legs,77.5,lbs,8,,,,"This one was set on the 2 marker on accident so technically not full rsnge of motion"
2026-04-28,Leg Extension Machine,Legs,77.5,lbs,8,,,,""
2026-04-28,Back Extension,Back,115.0,lbs,10,,,,""
2026-04-28,Back Extension,Back,115.0,lbs,10,,,,""
2026-04-28,Back Extension,Back,115.0,lbs,10,,,,""
2026-04-28,Hanging Leg Raise,Abs,0.0,lbs,15,,,,""
2026-04-28,Hanging Leg Raise,Abs,0.0,lbs,13,,,,""
2026-04-28,Hanging Leg Raise,Abs,0.0,lbs,12,,,,""
2026-04-28,General Running,Cardio,,,,0.13,mi,0:01:12,""
2026-04-28,General Running,Cardio,,,,0.13,mi,0:01:16,""
2026-04-28,General Running,Cardio,,,,0.13,mi,0:01:16,""
2026-04-28,General Running,Cardio,,,,0.13,mi,0:01:16,""
2026-04-28,General Running,Cardio,,,,0.13,mi,0:01:08,"End time was 6:05.37, i rounded each part of the run up to the nearest ceiling second. Today was more of a jog than pushing myself"
2026-04-29,Flat Barbell Bench Press,Chest,45.0,lbs,8,,,,""
2026-04-29,Flat Barbell Bench Press,Chest,100.0,lbs,10,,,,""
2026-04-29,Flat Barbell Bench Press,Chest,100.0,lbs,10,,,,""
2026-04-29,Flat Barbell Bench Press,Chest,100.0,lbs,6,,,,""
2026-04-29,Overhead Press,Shoulders,15.0,lbs,8,,,,"Can't tell if it's a mobility issue or strength issue. Left arm has a hard time locking out vertically above my head which i assume is mobility but is hard to tell"
2026-04-29,Overhead Press,Shoulders,15.0,lbs,7,,,,"Yeah, my left arm has a strange inability to fully lock out. It feels like my rotator cuff front is almost like slightly stretching in a way"
2026-04-29,Overhead Press,Shoulders,15.0,lbs,5,,,,""
2026-04-29,Incline Dumbbell Bench Press,Chest,22.5,lbs,10,,,,""
2026-04-29,Incline Dumbbell Bench Press,Chest,22.5,lbs,10,,,,""
2026-04-29,Incline Dumbbell Bench Press,Chest,22.5,lbs,10,,,,""
2026-04-29,Lateral Dumbbell Raise,Shoulders,10.0,lbs,10,,,,""
2026-04-29,Lateral Dumbbell Raise,Shoulders,10.0,lbs,10,,,,""
2026-04-29,Lateral Dumbbell Raise,Shoulders,10.0,lbs,10,,,,""
2026-04-29,Cable Overhead Triceps Extension,Triceps,22.5,lbs,8,,,,""
2026-04-29,Cable Overhead Triceps Extension,Triceps,22.5,lbs,7,,,,""
2026-04-29,Cable Overhead Triceps Extension,Triceps,22.5,lbs,5,,,,""
2026-04-29,Cable Face Pull,Shoulders,20.0,lbs,10,,,,""
2026-04-29,Cable Face Pull,Shoulders,20.0,lbs,10,,,,""
2026-04-29,Cable Face Pull,Shoulders,20.0,lbs,10,,,,""
2026-04-29,General Running,Cardio,,,,0.13,mi,0:01:10,""
2026-04-29,General Running,Cardio,,,,0.13,mi,0:01:13,""
2026-04-29,General Running,Cardio,,,,0.13,mi,0:01:12,""
2026-04-29,General Running,Cardio,,,,0.13,mi,0:01:13,""
2026-04-29,General Running,Cardio,,,,0.13,mi,0:01:09,"End time 6mins rounded up."
2026-05-04,Dead Hang,Arms,,,,,,0:01:07,""
2026-05-04,Dead Hang,Arms,,,,,,0:00:54,""
2026-05-04,Dead Hang,Arms,,,,,,0:00:39,""
2026-05-04,Dumbbell Curl,Biceps,25.0,lbs,8,,,,"Changed to do right after dead hangs to continue with progression"
2026-05-04,Dumbbell Curl,Biceps,25.0,lbs,8,,,,""
2026-05-04,Dumbbell Curl,Biceps,25.0,lbs,8,,,,"Almost failed right side last rep"
2026-05-04,Lat Pulldown,Back,90.0,lbs,8,,,,""
2026-05-04,Lat Pulldown,Back,90.0,lbs,8,,,,"Holy, that last one is hard and my grip was a bit less strong because of the curls and dead hang first"
2026-05-04,Lat Pulldown,Back,90.0,lbs,7,,,,"7th rep was bad form and failed when i slowed at 8th"
2026-05-04,Seated Cable Row,Back,95.0,lbs,10,,,,"Grip definitely weakened out here"
2026-05-04,Seated Cable Row,Back,95.0,lbs,8,,,,"Forearms gave out first. Definitely noticed that the order makes a significant change in fatiguing muscles. I moved dumbbell curl up the the 2nd exercise immediately after dead hang and it affected this"
2026-05-04,Seated Cable Row,Back,95.0,lbs,8,,,,"My forearms fatigued first"
2026-05-04,Assisted Pull Up,Back,55.0,lbs,10,,,,""
2026-05-04,Assisted Pull Up,Back,55.0,lbs,10,,,,""
2026-05-04,Assisted Pull Up,Back,55.0,lbs,6,,,,"My forearms failed me on this, not my back"
2026-05-04,EZ-Bar Reverse Curl,Arms,25.0,lbs,10,,,,""
2026-05-04,EZ-Bar Reverse Curl,Arms,25.0,lbs,10,,,,""
2026-05-04,EZ-Bar Reverse Curl,Arms,25.0,lbs,10,,,,""
2026-05-04,General Running,Cardio,,,,0.13,mi,0:00:45,""
2026-05-04,General Running,Cardio,,,,0.13,mi,0:01:03,""
2026-05-04,General Running,Cardio,,,,0.13,mi,0:01:02,""
2026-05-04,General Running,Cardio,,,,0.13,mi,0:01:01,""
2026-05-04,General Running,Cardio,,,,0.13,mi,0:01:00,"I was increasing the amount of steps and using my tip toes for the corners around the indoor track field  End time 4:53"
2026-05-06,Barbell Squat,Legs,45.0,lbs,8,,,,""
2026-05-06,Barbell Squat,Legs,110.0,lbs,10,,,,""
2026-05-06,Barbell Squat,Legs,110.0,lbs,10,,,,""
2026-05-06,Barbell Squat,Legs,110.0,lbs,10,,,,""
2026-05-06,Seated Leg Curl Machine,Legs,75.0,lbs,10,,,,""
2026-05-06,Seated Leg Curl Machine,Legs,75.0,lbs,10,,,,""
2026-05-06,Seated Leg Curl Machine,Legs,75.0,lbs,10,,,,""
2026-05-06,Leg Extension Machine,Legs,77.5,lbs,10,,,,""
2026-05-06,Leg Extension Machine,Legs,77.5,lbs,10,,,,""
2026-05-06,Leg Extension Machine,Legs,77.5,lbs,9,,,,""
2026-05-06,Back Extension,Back,117.5,lbs,8,,,,""
2026-05-06,Back Extension,Back,117.5,lbs,10,,,,"Confidently able to do 10"
2026-05-06,Back Extension,Back,117.5,lbs,10,,,,"Going dyo do a 4th set. Feeling strangely comfortable with these 10 reps and may be able to push it today. I also want to see how my model responds"
2026-05-06,Back Extension,Back,117.5,lbs,10,,,,""
2026-05-06,Hanging Leg Raise,Abs,0.0,lbs,15,,,,""
2026-05-06,Hanging Leg Raise,Abs,0.0,lbs,10,,,,"Definitely noticing my form improving which also makes it more challenging"
2026-05-06,Hanging Leg Raise,Abs,0.0,lbs,10,,,,""
2026-05-06,General Running,Cardio,,,,0.13,mi,0:00:57,""
2026-05-06,General Running,Cardio,,,,0.13,mi,0:01:09,""
2026-05-06,General Running,Cardio,,,,0.13,mi,0:01:07,""
2026-05-06,General Running,Cardio,,,,0.13,mi,0:01:05,""
2026-05-06,General Running,Cardio,,,,0.13,mi,0:01:03,""
2026-05-06,Sauna,Passive,,,,,,0:15:00,""
2026-05-08,Flat Barbell Bench Press,Chest,45.0,lbs,8,,,,""
2026-05-08,Flat Barbell Bench Press,Chest,100.0,lbs,10,,,,""
2026-05-08,Flat Barbell Bench Press,Chest,100.0,lbs,10,,,,""
2026-05-08,Flat Barbell Bench Press,Chest,100.0,lbs,7,,,,""
2026-05-08,Overhead Press,Shoulders,15.0,lbs,6,,,,"I can feel the front of my shoulders having a hard time rotating to be parallel with my head. It kind of feels most comfortable at a 45 degree angle but that would be improper form"
2026-05-08,Overhead Press,Shoulders,15.0,lbs,4,,,,"Same problem"
2026-05-08,Overhead Press,Shoulders,15.0,lbs,5,,,,""
2026-05-08,Incline Dumbbell Bench Press,Chest,25.0,lbs,8,,,,""
2026-05-08,Incline Dumbbell Bench Press,Chest,25.0,lbs,10,,,,""
2026-05-08,Incline Dumbbell Bench Press,Chest,25.0,lbs,10,,,,""
2026-05-08,Lateral Dumbbell Raise,Shoulders,12.5,lbs,9,,,,""
2026-05-08,Lateral Dumbbell Raise,Shoulders,12.5,lbs,8,,,,""
2026-05-08,Lateral Dumbbell Raise,Shoulders,12.5,lbs,8,,,,""
2026-05-08,Cable Overhead Triceps Extension,Triceps,22.5,lbs,8,,,,""
2026-05-08,Cable Overhead Triceps Extension,Triceps,22.5,lbs,8,,,,""
2026-05-08,Cable Overhead Triceps Extension,Triceps,22.5,lbs,5,,,,""
2026-05-08,Cable Overhead Triceps Extension,Triceps,17.5,lbs,3,,,,""
2026-05-08,Cable Overhead Triceps Extension,Triceps,12.5,lbs,2,,,,""
2026-05-08,Cable Face Pull,Shoulders,22.5,lbs,8,,,,""
2026-05-08,Cable Face Pull,Shoulders,22.5,lbs,10,,,,""
2026-05-08,Cable Face Pull,Shoulders,22.5,lbs,8,,,,""
2026-05-08,Sauna,Passive,,,,,,0:15:00,""
2026-05-10,Dead Hang,Arms,,,,,,0:00:45,""
2026-05-10,Dead Hang,Arms,,,,,,0:00:47,""
2026-05-10,Dead Hang,Arms,,,,,,0:00:38,""
2026-05-10,EZ-Bar Preacher Curl,Biceps,40.0,lbs,8,,,,"Wide grip, substituting dumbbell curl with this. Hard as heck"
2026-05-10,EZ-Bar Preacher Curl,Biceps,40.0,lbs,4,,,,"Had the seat too high up in previous set"
2026-05-10,EZ-Bar Preacher Curl,Biceps,40.0,lbs,3,,,,""
2026-05-10,EZ-Bar Preacher Curl,Biceps,35.0,lbs,4,,,,""
2026-05-10,EZ-Bar Preacher Curl,Biceps,30.0,lbs,6,,,,""
2026-05-10,Lat Pulldown,Back,90.0,lbs,8,,,,""
2026-05-10,Lat Pulldown,Back,90.0,lbs,8,,,,""
2026-05-10,Lat Pulldown,Back,90.0,lbs,8,,,,"My form was buns on the last rep"
2026-05-10,Seated Cable Row,Back,100.0,lbs,8,,,,""
2026-05-10,Seated Cable Row,Back,100.0,lbs,8,,,,""
2026-05-10,Seated Cable Row,Back,100.0,lbs,8,,,,""
2026-05-10,Assisted Pull Up,Back,55.0,lbs,10,,,,""
2026-05-10,Assisted Pull Up,Back,55.0,lbs,10,,,,""
2026-05-10,Assisted Pull Up,Back,55.0,lbs,10,,,,""
2026-05-10,EZ-Bar Reverse Curl,Arms,30.0,lbs,8,,,,""
2026-05-10,EZ-Bar Reverse Curl,Arms,30.0,lbs,8,,,,""
2026-05-10,EZ-Bar Reverse Curl,Arms,30.0,lbs,6,,,,""
2026-05-10,General Running,Cardio,,,,0.13,mi,0:01:01,""
2026-05-10,General Running,Cardio,,,,0.13,mi,0:01:08,""
2026-05-10,General Running,Cardio,,,,0.13,mi,0:01:13,""
2026-05-10,General Running,Cardio,,,,0.13,mi,0:01:14,""
2026-05-10,General Running,Cardio,,,,0.13,mi,0:00:55,"Started increasing steps"
2026-05-10,General Running,Cardio,,,,0.13,mi,0:00:53,"Further increased steps and may have reduced distance between steps since i prioritized stability and control in body movement"
2026-05-10,Sauna,Passive,,,,,,0:15:00,""
2026-05-12,Barbell Squat,Legs,45.0,lbs,8,,,,""
2026-05-12,Barbell Squat,Legs,112.5,lbs,8,,,,""
2026-05-12,Barbell Squat,Legs,112.5,lbs,8,,,,""
2026-05-12,Barbell Squat,Legs,112.5,lbs,10,,,,""
2026-05-12,Leg Extension Machine,Legs,77.5,lbs,10,,,,""
2026-05-12,Leg Extension Machine,Legs,77.5,lbs,10,,,,""
2026-05-12,Leg Extension Machine,Legs,77.5,lbs,10,,,,""
2026-05-12,Back Extension,Back,120.0,lbs,10,,,,"Confidently did 10"
2026-05-12,Back Extension,Back,120.0,lbs,10,,,,"Still did relatively confidently"
2026-05-12,Back Extension,Back,120.0,lbs,10,,,,"Started to get harder"
2026-05-12,Seated Leg Curl Machine,Legs,75.0,lbs,8,,,,""
2026-05-12,Seated Leg Curl Machine,Legs,75.0,lbs,10,,,,""
2026-05-12,Seated Leg Curl Machine,Legs,75.0,lbs,8,,,,""
2026-05-12,Hanging Leg Raise,Abs,0.0,lbs,15,,,,""
2026-05-12,Hanging Leg Raise,Abs,0.0,lbs,10,,,,""
2026-05-12,Hanging Leg Raise,Abs,0.0,lbs,10,,,,""
2026-05-12,General Running,Cardio,,,,0.13,mi,0:01:04,"Followed the rhythm and feel of whatever song was playing"
2026-05-12,General Running,Cardio,,,,0.13,mi,0:01:03,""
2026-05-12,General Running,Cardio,,,,0.13,mi,0:01:00,""
2026-05-12,General Running,Cardio,,,,0.13,mi,0:00:58,""
2026-05-12,General Running,Cardio,,,,0.13,mi,0:00:50,""
2026-05-12,Sauna,Passive,,,,,,0:15:00,""
2026-05-13,Flat Barbell Bench Press,Chest,45.0,lbs,8,,,,""
2026-05-13,Flat Barbell Bench Press,Chest,105.0,lbs,6,,,,""
2026-05-13,Flat Barbell Bench Press,Chest,100.0,lbs,10,,,,""
2026-05-13,Flat Barbell Bench Press,Chest,100.0,lbs,10,,,,""
2026-05-13,Overhead Press,Shoulders,17.5,lbs,5,,,,"Intentionally capped at 5 for strength"
2026-05-13,Overhead Press,Shoulders,17.5,lbs,8,,,,"Was able to do 8 reps so i did 8 reps"
2026-05-13,Overhead Press,Shoulders,17.5,lbs,7,,,,""
2026-05-13,Incline Dumbbell Bench Press,Chest,25.0,lbs,10,,,,""
2026-05-13,Incline Dumbbell Bench Press,Chest,25.0,lbs,10,,,,""
2026-05-13,Incline Dumbbell Bench Press,Chest,25.0,lbs,10,,,,""
2026-05-13,Lateral Dumbbell Raise,Shoulders,12.5,lbs,10,,,,""
2026-05-13,Lateral Dumbbell Raise,Shoulders,12.5,lbs,10,,,,""
2026-05-13,Lateral Dumbbell Raise,Shoulders,12.5,lbs,8,,,,"Capped at 8"
2026-05-13,Cable Overhead Triceps Extension,Triceps,22.5,lbs,8,,,,""
2026-05-13,Cable Overhead Triceps Extension,Triceps,22.5,lbs,8,,,,"Find it more tricep heavy by not moving my hand/wrist at all when pulling"
2026-05-13,Cable Overhead Triceps Extension,Triceps,22.5,lbs,7,,,,""
2026-05-13,Cable Overhead Triceps Extension,Triceps,17.5,lbs,3,,,,""
2026-05-13,Cable Overhead Triceps Extension,Triceps,12.5,lbs,3,,,,""
2026-05-13,Cable Face Pull,Shoulders,22.5,lbs,10,,,,""
2026-05-13,Cable Face Pull,Shoulders,22.5,lbs,10,,,,""
2026-05-13,Cable Face Pull,Shoulders,22.5,lbs,10,,,,""
2026-05-13,General Running,Cardio,,,,0.13,mi,0:00:57,"Once more, ran to the best of the music for this day"
2026-05-13,General Running,Cardio,,,,0.13,mi,0:00:56,""
2026-05-13,General Running,Cardio,,,,0.13,mi,0:00:56,""
2026-05-13,General Running,Cardio,,,,0.13,mi,0:01:00,""
2026-05-13,General Running,Cardio,,,,0.13,mi,0:00:49,""
2026-05-13,Sauna,Passive,,,,,,0:15:36,""
2026-05-15,Dead Hang,Arms,,,,,,0:00:55,"Feel almost a stretch close to the upper chest. Am i getting better form or am i not supposed to be feeling this slight stretch? It kind of happens when my chest is pushed out. Maybe it's stretching it for proper form, it doesn't hurt at all, just feels like a slight stretch"
2026-05-15,Dead Hang,Arms,,,,,,0:00:50,""
2026-05-15,Dead Hang,Arms,,,,,,0:00:38,""
2026-05-15,Lat Pulldown,Back,90.0,lbs,10,,,,""
2026-05-15,Lat Pulldown,Back,90.0,lbs,10,,,,""
2026-05-15,Lat Pulldown,Back,90.0,lbs,7,,,,"Feel it in my triceps going into the back. I think that's the back muscles fatiguing"
2026-05-15,Seated Cable Row,Back,100.0,lbs,10,,,,""
